A,0
0,-809.3545495887295
1,-802.2266202826984
2,-798.2403483655655
3,-792.218533315377
4,-784.2088888864978
5,-778.0028226451186
6,-774.0478954070647
7,-758.5815922626489
8,-738.248431996629
9,-717.893139874725
10,-690.508111315701
11,-665.6664802109358
12,-604.4015118483615
13,-536.5962802439371
14,-526.1178548390337
15,-542.4817718285263
16,-543.953145742877
17,-544.8478620543897
18,-546.4696113108973
19,-549.8823035791924
20,-545.1445186710292
21,-525.1904518332159
22,-457.97714438621904
23,-412.0892073121958
24,-400.2727073274511
25,-416.35921344931626
26,-424.973452658238
27,-407.1951793131056
28,-397.5993395153246
29,-413.53178096474693
30,-430.0426775686282
31,-432.2962541157367
32,-450.2627176686287
33,-443.96454935933036
34,-433.2150189099087
35,-439.1077663261745
36,-455.15903457892364
37,-470.03340769210223
38,-468.3820939895495
39,-459.2012105464728
40,-440.0270535425376
41,-416.9868669888418
42,-401.0803958628851
43,-408.4215738426356
44,-420.4693965887551
45,-424.36308371028446
46,-425.9927070749025
47,-415.917646327485
48,-415.3952654048233
49,-413.3323659303725
50,-409.96440507840447
51,-405.32339350896905
52,-405.6250434772976
53,-423.5290957823449
54,-435.93586319188216
55,-445.7434684153727
56,-412.2020091001336
57,-396.7903357494135
58,-406.64311656515633
59,-422.7146485346647
60,-426.6590039506321
61,-436.7576628930848
62,-449.58473891305505
63,-452.13546316262574
64,-461.5704252917736
65,-462.71712131057006
66,-460.2209238907287
67,-463.0961263375584
68,-464.81697434065364
69,-455.6243564012644
70,-423.9822703968218
71,-415.1958115247833
72,-431.34965256439204
73,-443.87415293329053
74,-455.90540502809085
75,-457.35631856209136
76,-459.9846969715914
77,-451.30871405880964
78,-431.4433691710368
79,-433.8859043737958
80,-452.2517533863018
81,-461.37886348322036
82,-444.53128380265025
83,-416.69097942724915
84,-402.2884414074684
85,-408.4928088106906
86,-423.2939327289466
87,-424.001210384122
88,-427.30708001369806
89,-412.98306669912114
90,-407.26925364087043
91,-419.6180023946864
92,-418.0111364332486
93,-421.4324423888866
94,-421.9370698777269
95,-426.8923662200614
96,-439.3110992394091
97,-435.23615025976846
98,-435.1198611692422
99,-432.2984657441994
100,-433.148341803042
101,-441.3502664534318
102,-449.59714051278746
103,-452.712328663257
104,-431.84267573487506
105,-432.7113811908504
106,-428.5586613216639
107,-418.37249890601095
108,-432.1735246182516
109,-447.79577640979045
110,-453.4127178931683
111,-446.3845867988526
112,-440.17887940163394
113,-416.0562061616468
114,-410.6900207610768
115,-421.3988250609498
116,-430.53452038187794
117,-433.0994677147532
118,-437.5302225782152
119,-444.4956694488958
120,-453.6787323734498
121,-457.79167310275915
122,-458.6274122230684
123,-462.5491708323371
124,-467.0886681701035
125,-468.977808272465
126,-469.13260209427074
127,-446.78962560813824
128,-424.80531716344046
129,-413.866229223189
130,-411.59618898217775
131,-428.070254025767
132,-443.6918907464385
133,-445.6837805354264
134,-439.8932928325207
135,-426.086175785231
136,-442.3889548890903
137,-470.88195436087597
138,-467.1196885560413
139,-456.71916862143456
140,-451.17118158169166
141,-437.54967228465796
142,-437.96216794908156
143,-454.86251502560776
144,-451.45746997296385
145,-454.9030753110715
146,-460.7878790917616
147,-461.23888381194246
148,-464.68002944364537
149,-469.3760768309567
150,-466.49342241287167
151,-472.6258016953104
152,-476.9434086354724
153,-470.7736110176881
154,-442.61797351946046
155,-431.29733211724175
156,-446.5127040292629
157,-461.74529085933176
158,-463.8313812076277
159,-461.96215458820063
160,-470.51294412995446
161,-469.39022385948147
162,-460.7952266121663
163,-469.78386076045194
164,-484.30181615369486
165,-493.58420085320915
166,-488.9748518091551
167,-485.150562061211
168,-465.70258069556274
169,-441.2823585943231
170,-439.42701791429175
171,-427.4466379648577
172,-432.5213774785868
173,-444.80907093865767
174,-461.06593627801254
175,-476.30690903516256
176,-474.3075189461861
177,-468.3994881397162
178,-466.4168145529826
179,-490.07006552751307
180,-497.8523086425754
181,-487.1591543124004
182,-466.2518651825451
183,-436.5580708018716
184,-439.5578677453881
185,-452.2308148774661
186,-456.6220473238572
187,-449.39902045132516
188,-437.6950484083675
189,-424.3406241730833
190,-438.7528044484114
191,-451.617602642763
