,0
0,-849.9819962966499
1,-812.7692779332217
2,-789.6684183504987
3,-771.9201492027045
4,-750.8274736785112
5,-737.9937081265496
6,-726.4973750240913
7,-719.1143171976523
8,-714.4908607316373
9,-707.8049351797995
10,-663.2613138994168
11,-603.9999521087342
12,-578.9035551227003
13,-582.0562742602343
14,-586.143184793887
15,-585.9811970583193
16,-584.5805503117487
17,-582.282006225916
18,-587.1072282492676
19,-587.6252665426259
20,-583.022278274841
21,-570.2941700193103
22,-518.3146200578201
23,-495.5567724806823
24,-506.02007194796903
25,-514.3354624791216
26,-518.5247394184897
27,-527.7331540432867
28,-538.7728870308173
29,-546.5451352206281
30,-554.9211378087282
31,-560.7089201346886
32,-547.6749564111274
33,-507.90646073162156
34,-488.41932450709874
35,-497.85733806767576
36,-507.10133783241906
37,-505.49299488201984
38,-500.5793388847786
39,-500.6975193434485
40,-503.95752910319226
41,-504.031377002806
42,-495.2696772506725
43,-476.88052225653314
44,-466.8758655817163
45,-461.84763103478844
46,-463.62307059264765
47,-471.4993674376082
48,-476.31900356917936
49,-482.9035157312742
50,-489.4776115973113
51,-494.5946158475652
52,-482.85181100893027
53,-458.4141667277877
54,-453.6394892639017
55,-459.74836112697227
56,-423.723939689651
57,-386.17350696203107
58,-375.504902319765
59,-376.8790638236944
60,-377.2592478847068
61,-380.8734134565593
62,-376.20455988756504
63,-376.44534466757153
64,-381.2958960265546
65,-378.0374424010545
66,-375.71408684016467
67,-371.37890901457934
68,-372.71096389593947
69,-370.5187402890686
70,-361.356069282879
71,-360.0245419572194
72,-358.3710072950295
73,-344.2996953921911
74,-336.72101995152326
75,-336.95439195896506
76,-341.98457774350123
77,-342.35803089863555
78,-331.3030472963181
79,-322.95926592850265
80,-327.2546249824471
81,-335.67615400612885
82,-328.32096568796436
83,-302.33362943377153
84,-292.278795461299
85,-304.0039834804626
86,-315.61668808993096
87,-323.6758201273631
88,-329.619281555642
89,-335.1796644281498
90,-341.65026096926334
91,-345.2537533198846
92,-360.6241437318513
93,-365.16544780510037
94,-372.1418643733123
95,-381.6002428394032
96,-381.7952434369286
97,-378.28847442032037
98,-380.11565025985647
99,-384.79880129099257
100,-389.3550331696976
101,-393.7990634047971
102,-403.65744172174885
103,-403.141278024069
104,-400.9679926501155
105,-404.502679493136
106,-410.5539112690071
107,-415.546242190722
108,-420.24541805069526
109,-421.11883855319076
110,-420.48520177129393
111,-425.0590143361881
112,-425.1708922675362
113,-416.4684906343344
114,-411.7885364578853
115,-406.9399670624222
116,-403.59623462503083
117,-406.07046596094995
118,-413.29424135416906
119,-418.1741561377422
120,-417.2144945490942
121,-420.74715039401065
