,0
0,0.30728782713555547
1,0.27374715401511435
2,0.17702654675964213
3,0.2215130767365502
4,0.0956385119503913
5,0.051935781667168085
6,0.12698419393822702
7,0.27143187950851566
8,0.2345724330821906
9,0.16187870939768326
10,0.12654976043199995
11,0.19522003752229605
12,0.14798854150577342
13,0.14863476503213313
14,0.09154118266389116
15,0.08683285202453796
16,0.1054954118169622
17,0.16682505227586863
18,0.1768970408065279
19,0.13718497737409716
20,0.07870979474174776
21,0.040528272855657174
22,0.037056502736466
23,0.06055212287043277
24,0.06732145372098025
25,0.07504064974532883
26,0.13603848058585127
27,0.20727854003889065
28,0.13113307524874895
29,0.24368168767203555
30,0.45481051386444127
31,0.42023097342794064
32,0.4662177873484974
33,0.6026375450656855
34,0.5853215153469256
35,0.5905956623082825
36,0.6399650115177484
37,0.47528365509800075
38,0.31713170238894023
39,0.27590329653066137
40,0.32731659919937406
41,0.12173247788952289
42,0.15763474422917886
43,0.19780443114147
44,0.28507459496466214
45,0.299793939852162
46,0.21034235833809858
47,0.14576386133837688
48,0.11435374215830985
49,0.15464719381587638
50,0.17033147134970664
51,0.1401026719122512
52,0.0750357687744709
53,0.05195040060961479
54,0.03955805464238945
55,0.04141337213023432
56,0.043671861834519016
57,0.05409354054053092
58,0.10036829888651451
59,0.1265691733071601
60,0.09812946054181725
61,0.07582683422776022
62,0.07927088084154141
63,0.09605508346439989
64,0.07684897242245149
65,0.12453621065053862
66,0.13588227331996008
67,0.14432508327457902
68,0.237151180653852
69,0.16935384330522182
70,0.10458556169960229
71,0.06893353968959846
72,0.04457736055962955
73,0.037566313528159465
74,0.02426240989131973
75,0.027984484773710284
76,0.04922802819706442
77,0.020400147788480597
78,0.02818051837571472
79,0.04488730157782212
80,0.039721181009842114
81,0.11152310583595523
82,0.11943800915108631
83,0.1770255763642795
84,0.11410986473616504
85,0.04494600719510237
86,0.04998257222625735
87,0.22384279887579295
88,0.43062356949096453
89,0.4548092246952516
90,0.5257910007754545
91,0.5376686897002226
92,0.45352226504423804
93,0.37512369913215304
94,0.3346768354642562
95,0.2803351478270296
96,0.2997316427441107
97,0.3597272225627291
98,0.3182191552995779
99,0.38753884126572763
100,0.43761925481652614
101,0.44863942712669247
102,0.3041624146216484
103,0.3827628423206345
104,0.30419432143417224
105,0.07674172023044111
106,0.09219515184926201
107,0.4628063317800215
108,0.5186304131986026
109,0.3139675165443453
110,0.5322652359648119
111,0.9688888072988951
112,1.0
113,0.44710626128702774
114,0.10996249170247607
115,0.16395126697085935
116,0.24226496519794635
117,0.09304115735322092
118,0.13440233652967246
119,0.2630503952987398
120,0.22456813446725984
121,0.16961162866084767
122,0.22901194528512964
123,0.17721614218077902
124,0.0840063288865719
125,0.03644960485151385
126,0.036427086969412104
127,0.05310349027347831
128,0.12712220076430847
129,0.10307632938738467
130,0.0469648078507353
131,0.026679756115912417
132,0.032205139095836825
133,0.03670873294116592
134,0.07570782682730288
135,0.10225504135741284
136,0.04855095451674396
137,0.06522444874166267
138,0.08554703908649539
139,0.17824538187557992
140,0.19304124367206513
141,0.05390982086980327
142,0.046684892952090835
143,0.10391118016203146
144,0.22004380802274734
145,0.14013241932900983
146,0.13582539205629873
147,0.23324042175997545
148,0.42667529545909594
149,0.809128861153095
150,1.0
151,0.3244455320124021
152,0.26671335260223555
153,0.5338612112625102
154,0.4062746365253059
155,0.1321340530998173
156,0.07304184663395469
157,0.1828055994402986
158,0.2172757910356249
159,0.19497625359352844
160,0.3177580611268244
161,0.17274439482570525
162,0.2545783825627703
163,0.12819220683233037
164,0.12062727069391274
165,0.3894243068524029
166,0.34197634761991197
167,0.06552351680894068
168,0.16849488830411227
169,0.29498944423356094
170,0.13531551008795448
171,0.049447030092592784
172,0.06238699229574319
173,0.040681531382092496
174,0.049359082953364254
175,0.04131882657811108
176,0.02480841642370271
177,0.012597616209544001
178,0.022432915993356898
179,0.016557834768283507
180,0.016058722758027232
181,0.022448350974703865
182,0.01141841576358587
183,0.020448442309141588
184,0.034928346947570965
185,0.030674689664484757
186,0.010584394408739784
187,0.018370047620240196
188,0.03619136520112383
189,0.038781490354834865
190,0.059751503828951634
191,0.06024884173730513
192,0.11960276548876195
193,0.1364522855138906
194,0.059141341421520985
195,0.025460448804421585
196,0.011200480291274142
197,0.010074537265571445
198,0.012624756428612624
199,0.04796202866512272
200,0.08582870499314467
201,0.11222212616810728
202,0.13608716654578493
203,0.34766626921015764
204,0.3668858164309754
205,0.16927405060267242
206,0.09670169646444113
207,0.042295772875764644
208,0.07597295830110096
209,0.044847754790343274
210,0.037361130089523284
211,0.0634728148583238
212,0.4321782732351861
213,1.0
214,1.0
215,1.0
216,1.0
217,0.362499983811987
218,0.4600140400048694
219,0.30296165704149236
220,0.837965154931917
221,1.0
222,1.0
223,1.0
224,1.0
225,1.0
226,1.0
227,0.5036234837360253
