,0
0,2.0544362773926855e-09
1,4.267356504470423e-09
2,8.899126564737686e-09
3,2.8842341341043464e-08
4,1.9459423237988354e-08
5,1.2891808737259648e-08
6,3.422205895644762e-08
7,1.2501361329955348e-07
8,4.2198345649164663e-07
9,4.000903921729649e-07
10,3.9998365332624213e-07
11,7.836126297766146e-07
12,4.80014059602686e-07
13,3.1982075304354887e-07
14,3.696544364613058e-07
15,5.347405864432271e-07
16,6.772018079164164e-07
17,1.2891465123113374e-06
18,2.0265868856530996e-06
19,8.512547209868154e-07
20,9.087741717781704e-07
21,1.3896666177561194e-06
22,1.0130091005625595e-06
23,5.901360939256028e-06
24,6.824868627810706e-06
25,6.0413290909041166e-06
26,7.520436947027445e-06
27,7.835040947921032e-06
28,2.7878763435286888e-05
29,1.972080816155583e-05
30,1.8785738597711313e-05
31,1.684343995250003e-05
32,1.9153960043567655e-05
33,1.476844227541128e-05
34,5.540793002142114e-06
35,7.079959138810255e-06
36,1.7782904216707038e-06
37,6.674182028727264e-07
38,7.477128309999882e-07
39,1.7832073494571077e-06
40,1.8325294975254465e-06
41,2.9238624380665992e-06
42,1.874763813352876e-05
43,3.6412041040952236e-05
44,3.051796236369403e-05
45,1.9125606233346615e-05
46,2.2717117902428112e-05
47,1.4138641318995507e-05
48,1.6334938452410156e-05
49,6.932918900862492e-06
50,2.2767911898761652e-05
51,2.905465769850341e-05
52,1.0066275252905565e-05
53,4.159466511542427e-06
54,8.185406122708394e-06
55,2.0596196791351905e-05
56,1.4676022410522241e-05
57,2.4992989427569897e-06
58,6.3371877820983185e-06
59,3.376933385616016e-05
60,4.743123820613485e-05
61,1.975135935937223e-05
62,3.804220847971146e-05
63,2.6002740745154925e-05
64,4.6765770259760424e-05
65,3.860706195764822e-05
66,4.032554448190396e-05
67,1.866351814780758e-05
68,3.48218363648592e-05
69,7.874741245072053e-05
70,2.9239765746657854e-05
71,1.666060362932559e-05
72,2.1670077358981963e-05
73,2.01156087318342e-05
74,5.746152546966721e-06
75,8.248092556460005e-06
76,2.2276627512644966e-06
77,9.075510629729835e-06
78,9.784806871759719e-06
79,4.275482625745167e-06
80,6.238125823263671e-06
81,5.827346175537503e-06
82,7.882914749419346e-06
83,1.6686301421860788e-05
84,2.1886401192840993e-05
85,5.642242546444959e-06
86,1.520391587223942e-06
87,2.9300408911976743e-06
88,1.8471205570172685e-06
89,3.0272844869924216e-06
90,8.649012229440637e-06
91,5.125048169195017e-06
92,4.343499860797421e-06
93,6.088220464382314e-06
94,2.717392082180523e-06
95,9.692216172313005e-07
96,5.764663391441748e-06
97,4.038637432220285e-06
98,3.0588733043790974e-06
99,7.514041396399967e-06
100,6.307912319191242e-06
101,1.0795311649307775e-05
102,6.124541499572764e-06
103,4.222469549572743e-06
104,3.917368279572725e-06
105,6.371146786359034e-06
106,1.014161077568051e-06
107,2.9476712449901193e-06
108,2.094926724018324e-06
109,4.2602251288600245e-07
110,1.367208365875927e-06
111,2.7389912372261614e-06
112,3.446511184413692e-06
113,5.061324871640741e-06
114,1.6549958844011797e-06
115,3.122232302165625e-06
116,2.1602873818751385e-06
117,6.89105309521786e-07
118,1.5392596883639412e-06
119,1.7704010226750225e-06
120,1.276723688678024e-06
121,9.745110277279996e-07
122,4.944261051697919e-07
123,3.739947570115954e-06
124,1.2696480761526685e-05
125,9.345581976141743e-06
126,6.7031117738536174e-06
127,5.732145480971199e-06
128,2.275786837018446e-06
129,5.16440175280469e-06
130,7.264178311424859e-06
131,8.3327762842498e-06
132,4.475364471670207e-06
133,4.970882488293427e-06
134,3.6208226816751866e-06
135,5.084277962882088e-06
136,3.494132749190851e-06
137,7.066836376735882e-06
138,5.457970898434276e-06
139,4.822992464087169e-07
140,1.289612237613353e-07
141,1.667150309946331e-06
142,2.964021968418566e-06
143,2.7718983237766056e-06
144,4.868256944018437e-06
145,8.046556472943523e-06
146,3.1350124462719764e-06
147,2.69238432892442e-06
148,1.4237411295440334e-06
149,3.174547211568799e-07
150,3.7086384813067903e-07
151,1.2167330624208115e-06
152,3.694595468880872e-06
153,5.870028451913749e-06
154,1.4079234176229574e-06
155,7.144775041311356e-07
156,4.498214312207043e-07
157,4.792832195424709e-07
158,1.2929081309257481e-06
159,1.5845085734277344e-06
160,1.1457244057383715e-06
161,4.180341859280658e-07
162,6.659635467801378e-06
163,1.7906278746665084e-05
164,7.761587892574854e-06
165,2.673786250914799e-06
166,1.6160267584099785e-06
167,2.7213734082951322e-05
168,0.00010973339023851273
169,6.0332707686533734e-05
170,3.46768805944221e-05
171,1.3471481538780159e-05
172,1.1086376885342844e-05
173,2.788032871162713e-06
174,3.222955975815403e-06
175,8.19112255165419e-06
176,1.0292251657032485e-05
177,5.156293295042528e-06
178,6.278021891931966e-06
179,8.856070534335147e-06
180,1.8898510546104367e-05
181,2.1364954752727986e-05
182,3.5618796241817876e-06
183,2.20326565280701e-06
184,9.978821005047716e-06
185,6.201318733064814e-05
186,6.493856266833137e-05
187,4.8077855466249434e-05
188,0.00012028387966824058
189,0.0002080943499605284
190,9.47954442052512e-05
191,7.459414746317913e-05
192,8.364774377396869e-05
193,3.576354158788982e-05
194,1.803761480613356e-05
195,4.012344453744589e-06
196,2.80521454665742e-06
197,1.8393743547093398e-06
198,2.139041847511097e-06
199,8.206751606259358e-06
200,3.228602407866508e-05
201,2.274708110005596e-05
202,2.2780397126540242e-05
203,2.920153232509201e-05
204,5.667788402418498e-05
205,4.043621241110366e-05
206,4.595213940046577e-05
207,1.0662497478749705e-05
208,3.98340346113715e-06
209,2.28599003427754e-06
210,4.016536618748302e-06
211,3.297315246536115e-05
212,0.0001810697398611311
213,0.00031731380281049734
214,0.00017311923972893528
215,7.3073116567033e-05
216,1.8894255597384467e-05
217,9.612328959013936e-06
218,4.6110248484874824e-05
219,8.231157347546389e-05
220,2.9311509103126848e-05
221,9.171808069455536e-06
222,4.662275342628652e-06
223,5.368975327688402e-06
224,3.2668950245923087e-06
225,7.827460892587893e-06
226,1.5696297461618627e-05
227,4.49325146735271e-05
228,4.79240796715178e-05
229,1.829754953885891e-05
230,2.851253435470898e-05
231,3.0141722558218358e-05
