0,1.056437E+01,1.060447E+01,1.028158E+01,1.380788E+01,1.135045E+01,9.833206E+00,1.371486E+01,9.560763E+00,1.354881E+01,9.784069E+00,1.279452E+01,1.011812E+01,1.38598E+01,1.358294E+01,1.060691E+01,1.37081E+01,1.363423E+01,1.063388E+01,1.370908E+01
1.056437E+01,0,1.013365E+01,9.641249E+00,1.350788E+01,1.037794E+01,1.032677E+01,1.342696E+01,8.915581E+00,1.344245E+01,9.904512E+00,1.334055E+01,9.230538E+00,1.355614E+01,1.332465E+01,1.000228E+01,1.341715E+01,1.345773E+01,1.027248E+01,1.343218E+01
1.060447E+01,1.013365E+01,0,1.035274E+01,1.324235E+01,1.165448E+01,1.036435E+01,1.336873E+01,9.028847E+00,1.353877E+01,1.026049E+01,1.262071E+01,8.879767E+00,1.344298E+01,1.161711E+01,9.923573E+00,1.337783E+01,1.32706E+01,1.135393E+01,1.345835E+01
1.028158E+01,9.641249E+00,1.035274E+01,0,1.348002E+01,1.065423E+01,1.005856E+01,1.339574E+01,8.810493E+00,1.346425E+01,9.699209E+00,1.341965E+01,9.110785E+00,1.352832E+01,1.343134E+01,1.007558E+01,1.338318E+01,1.346837E+01,1.013167E+01,1.339841E+01
1.380788E+01,1.350788E+01,1.324235E+01,1.348002E+01,0,1.346394E+01,1.370017E+01,1.342132E+01,9.222854E+00,1.359745E+01,1.377419E+01,1.147414E+01,8.792473E+00,1.339705E+01,9.938893E+00,1.335134E+01,1.339772E+01,1.075154E+01,1.338137E+01,1.346549E+01
1.135045E+01,1.037794E+01,1.165448E+01,1.065423E+01,1.346394E+01,0,1.182254E+01,1.344845E+01,9.041637E+00,1.355717E+01,1.073E+01,1.360357E+01,8.912566E+00,1.343508E+01,1.35283E+01,1.085644E+01,1.341009E+01,1.353738E+01,1.063675E+01,1.338536E+01
9.833206E+00,1.032677E+01,1.036435E+01,1.005856E+01,1.370017E+01,1.182254E+01,0,1.360947E+01,9.285463E+00,1.343333E+01,9.717379E+00,1.130615E+01,9.842965E+00,1.376052E+01,1.271452E+01,1.062736E+01,1.361132E+01,1.3287E+01,1.094251E+01,1.361395E+01
1.371486E+01,1.342696E+01,1.336873E+01,1.339574E+01,1.342132E+01,1.344845E+01,1.360947E+01,0,8.932709E+00,1.106904E+01,1.368712E+01,1.353502E+01,8.976097E+00,1.348178E+01,1.347627E+01,1.343589E+01,1.335934E+01,1.341842E+01,1.339942E+01,1.343967E+01
9.560763E+00,8.915581E+00,9.028847E+00,8.810493E+00,9.222854E+00,9.041637E+00,9.285463E+00,8.932709E+00,0,8.989839E+00,9.502131E+00,9.470249E+00,9.153475E+00,9.337045E+00,9.060917E+00,9.245151E+00,8.843526E+00,9.162028E+00,9.136106E+00,8.838239E+00
1.354881E+01,1.344245E+01,1.353877E+01,1.346425E+01,1.359745E+01,1.355717E+01,1.343333E+01,1.106904E+01,8.989839E+00,0,1.351394E+01,1.371924E+01,9.534367E+00,1.36554E+01,1.342574E+01,1.360065E+01,1.351397E+01,1.353789E+01,1.356839E+01,1.351535E+01
