0,0.855375,0.688983,0.935339,0.888131,0.812721,0.787059,0.922601,0.924009,0.804189,0.89047,0.688678,0.89171,0.875057,0.85572,0.678243,0.772105,0.922456,0.749329,0.90765
0.855375,0,0.730103,0.811789,0.828343,0.729989,0.854082,0.778996,0.772222,0.70105,0.832585,0.827237,0.605593,0.857356,0.671703,0.726771,0.804301,0.812552,0.831728,0.693081
0.688983,0.730103,0,0.906954,0.669079,0.774635,0.750648,0.880421,0.892153,0.608427,0.89088,0.669512,0.740735,0.83109,0.788795,0.70573,0.781082,0.931631,0.790457,0.910492
0.935339,0.811789,0.906954,0,0.882072,0.863175,0.946186,0.851628,0.85386,0.867137,0.878443,0.88535,0.842094,0.90708,0.725303,0.92583,0.891457,0.831963,0.816876,0.786002
0.888131,0.828343,0.669079,0.882072,0,0.868003,0.824925,0.752825,0.866457,0.594182,0.930509,0.834765,0.819383,0.894812,0.856841,0.85739,0.866458,0.911994,0.885728,0.87487
0.812721,0.729989,0.774635,0.863175,0.868003,0,0.904087,0.827222,0.714962,0.852177,0.810366,0.791191,0.714231,0.435676,0.575356,0.787828,0.759303,0.777686,0.802901,0.922305
0.787059,0.854082,0.750648,0.946186,0.824925,0.904087,0,0.901465,0.937561,0.747383,0.840018,0.741415,0.869052,0.911484,0.886952,0.755656,0.834876,0.957817,0.739277,0.907083
0.922601,0.778996,0.880421,0.851628,0.752825,0.827222,0.901465,0,0.780647,0.830902,0.900243,0.867573,0.724688,0.908093,0.797294,0.880702,0.905078,0.82561,0.924834,0.772864
0.924009,0.772222,0.892153,0.85386,0.866457,0.714962,0.937561,0.780647,0,0.861414,0.91884,0.900987,0.637511,0.736447,0.706364,0.882243,0.900586,0.608706,0.944636,0.821348
0.804189,0.70105,0.608427,0.867137,0.594182,0.852177,0.747383,0.830902,0.861414,0,0.907115,0.734755,0.763888,0.915642,0.808326,0.760296,0.801585,0.901769,0.871538,0.792933
0.89047,0.832585,0.89088,0.878443,0.930509,0.810366,0.840018,0.900243,0.91884,0.907115,0,0.886081,0.840945,0.802524,0.820499,0.832237,0.726699,0.882563,0.801993,0.886184
0.688678,0.827237,0.669512,0.88535,0.834765,0.791191,0.741415,0.867573,0.900987,0.734755,0.886081,0,0.84289,0.863457,0.715265,0.717589,0.756344,0.911467,0.79987,0.883466
0.89171,0.605593,0.740735,0.842094,0.819383,0.714231,0.869052,0.724688,0.637511,0.763888,0.840945,0.84289,0,0.861427,0.740337,0.751089,0.825936,0.762144,0.863267,0.821212
0.875057,0.857356,0.83109,0.90708,0.894812,0.435676,0.911484,0.908093,0.736447,0.915642,0.802524,0.863457,0.861427,0,0.752355,0.808778,0.771954,0.815963,0.805649,0.971295
0.85572,0.671703,0.788795,0.725303,0.856841,0.575356,0.886952,0.797294,0.706364,0.808326,0.820499,0.715265,0.740337,0.752355,0,0.684908,0.778055,0.819432,0.798411,0.811345
0.678243,0.726771,0.70573,0.92583,0.85739,0.787828,0.755656,0.880702,0.882243,0.760296,0.832237,0.717589,0.751089,0.808778,0.684908,0,0.630785,0.925174,0.767139,0.861092
0.772105,0.804301,0.781082,0.891457,0.866458,0.759303,0.834876,0.905078,0.900586,0.801585,0.726699,0.756344,0.825936,0.771954,0.778055,0.630785,0,0.874775,0.801794,0.820396
0.922456,0.812552,0.931631,0.831963,0.911994,0.777686,0.957817,0.82561,0.608706,0.901769,0.882563,0.911467,0.762144,0.815963,0.819432,0.925174,0.874775,0,0.900496,0.806047
0.749329,0.831728,0.790457,0.816876,0.885728,0.802901,0.739277,0.924834,0.944636,0.871538,0.801993,0.79987,0.863267,0.805649,0.798411,0.767139,0.801794,0.900496,0,0.94401
0.90765,0.693081,0.910492,0.786002,0.87487,0.922305,0.907083,0.772864,0.821348,0.792933,0.886184,0.883466,0.821212,0.971295,0.811345,0.861092,0.820396,0.806047,0.94401,0
