-3.696906000199999767e+02
-3.639122333509999976e+02
-5.494709999969999217e+02
-4.782037333400000421e+02
-2.893612333309999940e+02
-3.953752666639999802e+02
-2.955268666670000357e+02
-3.253094333270000220e+02
-2.475988333400000272e+02
-2.211776333370000032e+02
-2.927345333339999911e+02
-2.345508666599999970e+02
-2.182634999939999716e+02
-2.089421333300000185e+02
-2.384231333369999959e+02
-1.788822000069999945e+02
-1.074052000070000048e+02
-1.392015999999999849e+02
-7.584829999999999472e+01
-5.000000000000000000e+01
