100,0,0,0,0,65,0,0,90,84,0,0,30,0,30,0,0,30,29,0
0,100,40,17,0,0,4,0,0,0,0,60,0,0,0,0,0,0,0,0
0,40,100,70,0,0,30,0,59,0,0,30,0,30,0,52,0,0,0,0
0,17,70,100,0,60,10,35,0,60,0,43,0,0,0,0,0,0,53,10
0,0,0,0,100,0,10,38,0,0,0,16,20,0,0,0,10,60,0,0
65,0,0,60,0,100,0,0,0,0,12,0,0,29,0,0,0,0,62,0
0,4,30,10,10,0,100,0,0,0,74,0,2,2,0,0,0,10,60,30
0,0,0,35,38,0,0,100,70,7,60,0,0,0,75,60,0,0,2,0
90,0,59,0,0,0,0,70,100,90,0,0,20,0,0,60,0,0,60,13
84,0,0,60,0,0,0,7,90,100,80,60,5,0,0,24,7,0,0,10
0,0,0,0,0,12,74,60,0,80,100,0,58,0,48,0,0,10,0,0
0,60,30,43,16,0,0,0,0,60,0,100,80,73,0,0,90,0,20,55
30,0,0,0,20,0,2,0,20,5,58,80,100,0,60,60,90,0,0,0
0,0,30,0,0,29,2,0,0,0,0,73,0,100,0,7,0,0,0,0
30,0,0,0,0,0,0,75,0,0,48,0,60,0,100,90,0,0,0,0
0,0,52,0,0,0,0,60,60,24,0,0,60,7,90,100,0,0,0,0
0,0,0,0,10,0,0,0,0,7,0,90,90,0,0,0,100,48,0,0
30,0,0,0,60,0,10,0,0,0,10,0,0,0,0,0,48,100,0,58
29,0,0,53,0,62,60,2,60,0,0,20,0,0,0,0,0,0,100,10
0,0,0,10,0,0,30,0,13,10,0,55,0,0,0,0,0,58,10,100
