100,66,64,24,58,83,33,37,32,39,22,74,44,62,43,64,26,41,66,23
66,100,68,8,71,64,61,62,36,56,16,67,67,71,24,78,56,25,79,36
64,68,100,14,57,52,42,35,18,20,32,14,62,43,75,65,34,42,72,42
24,8,14,100,40,42,7,26,32,29,25,44,20,20,55,40,22,60,10,17
58,71,57,40,100,54,17,56,66,8,18,58,71,35,54,63,28,56,55,56
83,64,52,42,54,100,59,61,29,32,3,67,54,59,60,77,55,44,63,62
33,61,42,7,17,59,100,63,37,62,15,36,26,11,31,55,38,63,56,19
37,62,35,26,56,61,63,100,56,55,45,66,30,67,15,67,32,46,69,53
32,36,18,32,66,29,37,56,100,55,74,55,67,55,56,17,62,59,17,59
39,56,20,29,8,32,62,55,55,100,50,35,13,10,30,24,68,54,19,33
22,16,32,25,18,3,15,45,74,50,100,20,59,5,35,27,71,29,4,36
74,67,14,44,58,67,36,66,55,35,20,100,68,24,58,61,24,23,69,59
44,67,62,20,71,54,26,30,67,13,59,68,100,28,24,55,64,22,34,59
62,71,43,20,35,59,11,67,55,10,5,24,28,100,24,54,25,81,70,12
43,24,75,55,54,60,31,15,56,30,35,58,24,24,100,7,51,58,1,62
64,78,65,40,63,77,55,67,17,24,27,61,55,54,7,100,13,31,82,27
26,56,34,22,28,55,38,32,62,68,71,24,64,25,51,13,100,53,53,6
41,25,42,60,56,44,63,46,59,54,29,23,22,81,58,31,53,100,29,33
66,79,72,10,55,63,56,69,17,19,4,69,34,70,1,82,53,29,100,39
23,36,42,17,56,62,19,53,59,33,36,59,59,12,62,27,6,33,39,100
